Date,RAD_Lot,Waterlevel,Temperature,Precip,Precip_d10_mean
5/5/2021,1.602,213.45,6.5,3.1,0.8
5/6/2021,1.608,213.46,7.0,3.2,1.2
5/7/2021,1.627,213.47,6.6,0.9,1.3
5/8/2021,1.598,213.48,10.0,0.0,1.3
5/9/2021,1.375,213.47,20.1,0.0,1.2
5/10/2021,0.965,213.47,18.4,7.2,1.9
5/11/2021,0.875,213.45,13.9,3.3,2.2
5/12/2021,0.839,213.42,13.8,0.0,2.2
5/13/2021,0.811,213.43,13.3,0.4,2.2
5/14/2021,0.678,213.42,13.5,1.6,2.0
5/15/2021,0.661,213.42,11.3,2.4,1.9
5/16/2021,0.700,213.41,11.7,2.4,1.8
5/17/2021,0.708,213.41,11.1,4.7,2.2
5/18/2021,0.726,213.41,10.4,12.9,3.5
5/19/2021,0.754,213.41,10.4,0.0,3.5
5/20/2021,0.749,213.41,12.9,0.0,2.8
5/21/2021,0.568,213.42,13.9,0.9,2.5
5/22/2021,0.588,213.42,10.2,2.0,2.7
5/23/2021,0.632,213.44,11.5,1.5,2.8
5/24/2021,0.630,213.45,13.3,0.2,2.7
5/25/2021,0.670,213.45,9.5,4.5,2.9
5/26/2021,0.712,213.44,10.9,13.4,4.0
5/27/2021,0.733,213.47,9.8,4.7,4.0
5/28/2021,0.694,213.51,13.7,0.6,2.8
5/29/2021,0.435,213.54,12.0,0.0,2.8
5/30/2021,0.258,213.56,15.1,0.0,2.8
5/31/2021,0.021,213.58,16.7,0.0,2.7
6/1/2021,-0.234,213.58,18.2,0.0,2.5
6/2/2021,-0.520,213.61,20.3,0.0,2.3
6/3/2021,-0.790,213.62,20.4,16.7,4.0
6/4/2021,-0.869,213.64,21.2,1.1,3.7
6/5/2021,-0.978,213.67,19.1,0.6,2.4
6/6/2021,-0.830,213.68,15.6,0.3,1.9
6/7/2021,-0.748,213.67,16.7,0.0,1.9
6/8/2021,-0.918,213.66,18.6,0.0,1.9
6/9/2021,-1.216,213.62,21.1,0.0,1.9
6/10/2021,-1.465,213.61,21.2,0.0,1.9
6/11/2021,-1.685,213.6,21.6,0.0,1.9
6/12/2021,-1.779,213.58,18.4,0.0,1.9
6/13/2021,-1.659,213.56,16.5,0.0,0.2
6/14/2021,-1.803,213.55,20.9,0.0,0.1
6/15/2021,-2.067,213.52,19.9,0.0,0.0
6/16/2021,-2.201,213.47,23.4,0.0,0.0
6/17/2021,-2.553,213.43,28.1,0.0,0.0
6/18/2021,-2.903,213.4,26.5,0.0,0.0
6/19/2021,-3.080,213.36,25.7,20.5,2.1
6/20/2021,-3.058,213.32,23.2,14.1,3.5
6/21/2021,-2.857,213.35,18.1,1.4,3.6
6/22/2021,-2.454,213.37,14.6,2.0,3.8
6/23/2021,-2.367,213.38,16.9,0.1,3.8
6/24/2021,-2.362,213.38,16.4,10.2,4.8
6/25/2021,-2.356,213.37,18.4,0.0,4.8
6/26/2021,-2.502,213.36,20.1,0.1,4.8
6/27/2021,-2.691,213.35,21.9,4.1,5.3
6/28/2021,-2.797,213.33,22.2,1.6,5.4
6/29/2021,-2.994,213.33,21.6,4.5,3.8
6/30/2021,-2.891,213.33,17.6,1.4,2.5
7/1/2021,-2.530,213.36,13.5,4.5,2.9
7/2/2021,-2.433,213.37,17.0,0.0,2.7
7/3/2021,-2.547,213.37,20.3,1.0,2.7
7/4/2021,-2.638,213.37,18.9,12.2,2.9
7/5/2021,-2.565,213.39,18.4,1.8,3.1
7/6/2021,-2.666,213.39,20.0,1.7,3.3
7/7/2021,-2.706,213.4,20.0,0.0,2.9
7/8/2021,-2.755,213.39,18.5,2.2,2.9
7/9/2021,-2.675,213.4,18.0,4.7,3.0
7/10/2021,-2.659,213.4,19.2,1.2,2.9
7/11/2021,-2.712,213.41,19.0,0.1,2.5
7/12/2021,-2.782,213.42,21.6,2.6,2.8
7/13/2021,-2.867,213.43,20.3,30.9,5.7
7/14/2021,-2.579,213.37,17.7,62.2,10.7
7/15/2021,-2.244,213.66,20.3,1.1,10.7
7/16/2021,-2.242,213.72,17.6,0.0,10.5
7/17/2021,-2.243,213.68,20.2,0.0,10.5
7/18/2021,-2.397,213.61,21.2,0.1,10.3
7/19/2021,-2.451,213.54,17.6,0.0,9.8
7/20/2021,-2.438,213.5,18.1,0.0,9.7
7/21/2021,-2.559,213.44,18.0,0.0,9.7
7/22/2021,-2.684,213.37,19.9,0.0,9.4
7/23/2021,-2.729,213.3,20.1,0.0,6.3
7/24/2021,-2.796,213.2,20.3,1.9,0.3
7/25/2021,-2.786,213.09,21.6,1.5,0.4
7/26/2021,-2.904,213.02,21.2,4.4,0.8
7/27/2021,-2.899,212.94,19.6,0.8,0.9
7/28/2021,-2.868,212.89,19.4,6.4,1.5
7/29/2021,-2.897,212.81,18.2,0.1,1.5
7/30/2021,-2.913,212.77,20.2,0.4,1.6
7/31/2021,-2.918,212.75,17.8,0.5,1.6
8/1/2021,-2.849,212.73,17.7,1.4,1.7
8/2/2021,-2.744,212.72,15.7,0.9,1.8
8/3/2021,-2.639,212.7,15.4,0.3,1.7
8/4/2021,-2.669,212.68,17.5,0.8,1.6
8/5/2021,-2.684,212.68,18.4,0.5,1.2
8/6/2021,-2.722,212.69,18.3,6.1,1.7
8/7/2021,-2.765,212.69,18.7,0.7,1.2
8/8/2021,-2.727,212.68,16.7,1.1,1.3
8/9/2021,-2.655,212.68,17.3,6.1,1.8
8/10/2021,-2.606,212.67,17.6,0.7,1.9
8/11/2021,-2.644,212.66,19.5,0.0,1.7
8/12/2021,-2.787,212.64,20.9,0.0,1.6
8/13/2021,-2.877,212.62,20.7,0.0,1.6
8/14/2021,-2.860,212.6,19.9,0.0,1.5
8/15/2021,-2.952,212.58,20.8,0.0,1.5
8/16/2021,-2.894,212.57,15.2,5.6,1.4
8/17/2021,-2.623,212.52,14.0,5.7,1.9
8/18/2021,-2.561,212.49,16.4,2.7,2.1
8/19/2021,-2.568,212.48,17.1,2.7,1.7
8/20/2021,-2.614,212.48,18.3,0.0,1.7
8/21/2021,-2.665,212.46,19.4,4.7,2.1
8/22/2021,-2.751,212.45,18.9,3.5,2.5
8/23/2021,-2.701,212.46,17.1,0.5,2.5
8/24/2021,-2.576,212.44,16.0,0.0,2.5
8/25/2021,-2.488,212.43,16.3,2.7,2.8
8/26/2021,-2.424,212.43,14.6,11.4,3.4
8/27/2021,-2.263,212.44,13.9,15.7,4.4
8/28/2021,-2.194,212.47,15.3,11.7,5.3
8/29/2021,-2.096,212.57,15.0,10.3,6.1
8/30/2021,-2.054,212.8,17.2,0.0,6.1
8/31/2021,-2.072,212.88,16.9,0.2,5.6
9/1/2021,-2.106,212.9,15.1,0.0,5.3
9/2/2021,-1.997,212.92,16.5,0.0,5.2
9/3/2021,-2.001,212.91,18.6,0.0,5.2
9/4/2021,-2.028,212.91,15.3,0.0,4.9
9/5/2021,-1.982,212.91,17.7,0.0,3.8
9/6/2021,-1.964,212.9,18.1,0.0,2.2
9/7/2021,-2.055,212.89,18.6,0.0,1.1
9/8/2021,-2.094,212.88,20.2,0.0,0.0
9/9/2021,-2.141,212.85,20.7,13.1,1.3
9/10/2021,-2.254,212.83,20.5,5.6,1.9
9/11/2021,-2.268,212.83,18.9,0.9,2.0
9/12/2021,-2.282,212.81,17.6,0.0,2.0
9/13/2021,-2.188,212.8,16.3,0.0,2.0
9/14/2021,-2.103,212.78,19.1,0.9,2.1
9/15/2021,-2.217,212.78,19.2,10.9,3.1
9/16/2021,-2.143,212.76,15.3,0.3,3.2
9/17/2021,-2.051,212.75,15.7,0.0,3.2
9/18/2021,-2.020,212.72,16.1,0.0,3.2
9/19/2021,-1.936,212.7,12.8,0.0,1.9
9/20/2021,-1.784,212.66,11.7,0.0,1.3
9/21/2021,-1.693,212.62,11.9,0.0,1.2
9/22/2021,-1.616,212.61,13.6,0.0,1.2
9/23/2021,-1.589,212.57,15.7,0.5,1.3
9/24/2021,-1.686,212.53,16.1,0.0,1.2
9/25/2021,-1.751,212.5,16.7,0.0,0.1
9/26/2021,-1.816,212.46,19.2,0.1,0.1
9/27/2021,-1.877,212.43,17.2,3.3,0.4
9/28/2021,-1.777,212.4,13.8,0.1,0.4
9/29/2021,-1.647,212.33,11.3,6.6,1.1
9/30/2021,-1.491,212.29,11.6,0.0,1.1
10/1/2021,-1.458,212.26,14.4,2.0,1.3
10/2/2021,-1.538,212.21,15.1,0.7,1.3
10/3/2021,-1.679,212.19,17.2,0.7,1.4
10/4/2021,-1.609,212.15,13.0,0.0,1.4
10/5/2021,-1.545,212.12,13.4,1.4,1.5
10/6/2021,-1.498,212.07,11.8,3.6,1.8
10/7/2021,-1.461,212.02,12.5,0.0,1.5
10/8/2021,-1.352,211.98,12.5,0.0,1.5
10/9/2021,-1.270,211.95,11.6,0.0,0.8
10/10/2021,-1.151,211.91,10.5,1.5,1.0
10/11/2021,-1.136,211.86,11.0,0.9,0.9
10/12/2021,-0.533,211.81,9.4,6.2,1.4
10/13/2021,-1.037,211.79,9.5,1.1,1.5
10/14/2021,-1.049,211.76,11.4,0.5,1.5
10/15/2021,-1.074,211.74,10.8,1.4,1.5
10/16/2021,-0.970,211.71,7.3,0.0,1.2
10/17/2021,-0.902,211.65,8.6,0.0,1.2
10/18/2021,-0.897,211.62,11.0,0.1,1.2
10/19/2021,-1.056,211.58,14.7,0.1,1.2
10/20/2021,-1.181,211.53,15.8,6.0,1.6
10/21/2021,-1.151,211.49,10.0,5.7,2.1
10/22/2021,-0.952,211.43,7.7,4.1,1.9
10/23/2021,-0.840,211.4,7.5,0.0,1.8
10/24/2021,-0.723,211.38,8.9,0.0,1.7
10/25/2021,-0.709,211.34,10.9,0.9,1.7
10/26/2021,-0.808,211.33,12.3,0.2,1.7
10/27/2021,-0.900,211.31,13.1,0.0,1.7
10/28/2021,-0.884,211.28,12.5,0.0,1.7
10/29/2021,-0.884,211.25,13.2,0.0,1.7
10/30/2021,-0.963,211.22,12.8,0.2,1.1
10/31/2021,-1.028,211.17,13.9,5.2,1.1
11/1/2021,-1.020,211.15,10.5,0.7,0.7
11/2/2021,-0.898,211.12,8.8,0.2,0.7
11/3/2021,-0.777,211.09,6.5,7.3,1.5
11/4/2021,-0.700,211.06,6.8,1.3,1.5
11/5/2021,-0.658,211.03,8.0,0.6,1.6
11/6/2021,-0.620,211.02,8.6,1.5,1.7
11/7/2021,-0.638,211.01,8.7,1.0,1.8
11/8/2021,-0.559,211.01,8.2,0.1,1.8
11/9/2021,-0.511,211.01,8.3,0.0,1.8
11/10/2021,-0.382,211,5.8,0.0,1.3
11/11/2021,-0.270,210.98,5.7,0.0,1.2
11/12/2021,-0.274,210.96,8.5,0.8,1.3
11/13/2021,-0.302,210.93,8.2,1.2,0.7
11/14/2021,-0.317,210.91,7.7,0.0,0.5
11/15/2021,-0.299,210.89,6.1,0.0,0.5
11/16/2021,-0.252,210.87,5.2,0.8,0.4
11/17/2021,-0.218,210.85,6.3,1.9,0.5
11/18/2021,-0.205,210.81,8.3,0.8,0.6
11/19/2021,-0.292,210.78,10.2,0.3,0.6
11/20/2021,-0.353,210.76,9.4,0.1,0.6
11/21/2021,-0.311,210.74,6.9,1.0,0.7
11/22/2021,-0.199,210.71,3.7,0.3,0.6
11/23/2021,-0.051,210.68,3.8,1.5,0.7
11/24/2021,-0.062,210.66,5.9,0.2,0.7
11/25/2021,0.031,210.64,3.5,0.3,0.7
11/26/2021,0.082,210.61,3.6,3.0,0.9
11/27/2021,0.161,210.61,3.1,0.0,0.8
11/28/2021,0.270,210.57,2.2,0.0,0.7
11/29/2021,0.340,210.53,1.6,3.8,1.0
11/30/2021,0.332,210.5,5.6,19.2,2.9
12/1/2021,0.255,210.6,7.1,3.9,3.2
12/2/2021,0.396,210.74,2.4,1.8,3.4
12/3/2021,0.554,210.83,1.9,0.0,3.2
12/4/2021,0.581,210.91,4.0,3.9,3.6
12/5/2021,0.619,210.99,4.2,0.0,3.6
12/6/2021,0.710,211.05,3.1,2.6,3.5
12/7/2021,0.783,211.1,3.3,0.3,3.6
12/8/2021,0.826,211.17,4.5,0.1,3.6
12/9/2021,0.869,211.18,3.9,0.0,3.2
12/10/2021,0.944,211.17,2.3,0.0,1.3
12/11/2021,1.077,211.18,0.5,0.2,0.9
12/12/2021,1.052,211.2,5.8,5.7,1.3
12/13/2021,0.914,211.24,8.5,0.2,1.3
12/14/2021,0.879,211.25,7.5,1.6,1.1
12/15/2021,0.813,211.3,8.5,0.3,1.1
12/16/2021,0.776,211.34,8.5,0.5,0.9
12/17/2021,0.737,211.36,7.5,0.7,0.9
12/18/2021,0.774,211.38,6.3,0.8,1.0
12/19/2021,0.824,211.42,5.4,1.0,1.1
12/20/2021,0.934,211.43,1.8,0.1,1.1
12/21/2021,1.164,211.47,-1.8,0.1,1.1
12/22/2021,1.289,211.51,-0.9,0.1,0.5
12/23/2021,1.386,211.53,3.5,7.8,1.3
12/24/2021,1.251,211.55,7.2,5.8,1.7
12/25/2021,1.387,211.63,-1.0,0.0,1.7
12/26/2021,1.573,211.69,0.4,0.8,1.7
12/27/2021,1.529,211.76,6.1,0.1,1.7
12/28/2021,1.419,211.79,8.0,6.6,2.2
12/29/2021,1.318,211.8,8.7,5.1,2.7
12/30/2021,1.083,211.84,12.8,1.7,2.8
12/31/2021,0.912,211.9,13.0,0.7,2.9
1/1/2022,0.837,211.91,12.0,0.3,2.9
1/2/2022,0.844,211.94,11.2,6.7,2.8
1/3/2022,0.895,211.96,9.0,4.7,2.7
1/4/2022,1.003,212.06,6.2,3.5,3.0
1/5/2022,1.236,212.15,2.6,7.3,3.7
1/6/2022,1.415,212.2,2.9,0.2,3.7
1/7/2022,1.551,212.24,2.5,0.9,3.1
1/8/2022,1.634,212.25,2.4,5.6,3.2
1/9/2022,1.648,212.24,4.0,1.6,3.2
1/10/2022,1.692,212.24,3.3,0.0,3.1
1/11/2022,1.848,212.22,1.6,0.1,3.1
1/12/2022,1.876,212.17,2.6,0.1,2.4
1/13/2022,1.938,212.2,3.2,0.1,1.9
1/14/2022,2.031,212.22,1.8,0.2,1.6
1/15/2022,2.018,212.24,2.4,0.0,0.9
1/16/2022,2.093,212.22,3.1,1.0,1.0
1/17/2022,2.002,212.24,5.4,1.9,1.1
1/18/2022,1.930,212.24,5.8,0.1,0.5
1/19/2022,2.011,212.25,2.7,2.9,0.6
1/20/2022,2.075,212.26,2.1,0.0,0.6
1/21/2022,2.145,212.26,2.3,4.0,1.0
1/22/2022,2.078,212.25,4.9,0.8,1.1
1/23/2022,2.048,212.28,4.9,0.3,1.1
1/24/2022,2.057,212.3,3.9,0.1,1.1
1/25/2022,2.138,212.32,2.1,0.0,1.1
1/26/2022,2.217,212.32,1.6,0.0,1.0
1/27/2022,2.213,212.33,4.1,6.3,1.5
1/28/2022,2.203,212.35,4.3,0.0,1.4
1/29/2022,2.132,212.37,7.0,2.7,1.4
1/30/2022,2.114,212.39,4.5,3.2,1.7
1/31/2022,2.192,212.4,3.6,10.6,2.4
2/1/2022,2.244,212.49,4.4,5.7,2.9
2/2/2022,2.194,212.54,5.7,0.5,2.9
2/3/2022,2.175,212.57,6.5,0.8,3.0
2/4/2022,2.127,212.56,5.8,2.8,3.3
2/5/2022,2.199,212.53,4.5,5.0,3.8
2/6/2022,2.162,212.48,5.0,16.0,4.7
2/7/2022,2.278,212.57,3.9,1.3,4.9
2/8/2022,2.248,212.67,7.5,0.2,4.6
2/9/2022,2.114,212.7,8.4,0.0,4.3
2/10/2022,2.126,212.7,5.4,7.1,3.9
2/11/2022,2.250,212.68,2.6,2.2,3.6
2/12/2022,2.413,212.66,2.1,0.0,3.5
2/13/2022,2.473,212.6,5.6,0.0,3.5
2/14/2022,2.295,212.53,8.7,0.7,3.3
2/15/2022,2.229,212.46,6.5,3.7,3.1
2/16/2022,2.077,212.38,9.0,19.2,3.4
2/17/2022,1.949,212.32,8.1,4.1,3.7
2/18/2022,2.000,212.37,7.8,1.9,3.9
2/19/2022,2.053,212.37,5.1,5.5,4.4
2/20/2022,2.042,212.35,6.7,17.2,5.5
2/21/2022,2.102,212.42,4.2,7.7,6.0
2/22/2022,2.236,212.67,5.7,2.8,6.3
2/23/2022,2.323,212.86,7.0,0.1,6.3
2/24/2022,2.337,212.95,6.5,4.5,6.7
2/25/2022,2.495,212.99,2.4,3.5,6.7
2/26/2022,2.616,213,3.1,0.0,4.7
2/27/2022,2.720,212.98,3.6,0.0,4.3
2/28/2022,2.762,212.94,5.7,0.0,4.1
3/1/2022,2.749,212.9,5.2,0.0,3.6
3/2/2022,2.757,212.86,4.7,0.0,1.9
3/3/2022,2.870,212.9,3.5,0.0,1.1
3/4/2022,2.988,212.94,1.9,0.0,0.8
3/5/2022,3.085,212.96,2.9,0.0,0.8
3/6/2022,3.160,212.99,1.1,0.0,0.4
3/7/2022,3.206,213.04,2.7,0.0,0.0
3/8/2022,3.254,213.05,3.8,0.0,0.0
3/9/2022,3.303,213.09,5.4,0.0,0.0
3/10/2022,3.313,213.11,7.1,0.0,0.0
3/11/2022,3.250,213.14,8.6,0.0,0.0
3/12/2022,3.123,213.17,9.6,0.0,0.0
3/13/2022,3.041,213.19,10.5,8.5,0.9
3/14/2022,2.899,213.23,8.0,1.1,1.0
3/15/2022,2.908,213.27,6.1,0.7,1.0
3/16/2022,2.962,213.29,7.8,0.1,1.0
3/17/2022,2.850,213.33,7.6,1.2,1.2
3/18/2022,2.978,213.33,6.3,0.0,1.2
3/19/2022,3.016,213.33,6.1,0.0,1.2
3/20/2022,3.007,213.35,8.2,0.0,1.2
3/21/2022,2.920,213.35,11.0,0.0,1.2
3/22/2022,2.850,213.35,11.2,0.0,1.2
3/23/2022,2.842,213.39,9.6,0.0,0.3
3/24/2022,2.824,213.39,9.3,0.0,0.2
3/25/2022,2.819,213.41,8.8,0.0,0.1
3/26/2022,2.785,213.4,10.0,0.0,0.1
3/27/2022,2.578,213.4,10.8,0.0,0.0
3/28/2022,2.521,213.4,10.6,0.0,0.0
3/29/2022,2.478,213.41,7.4,0.0,0.0
3/30/2022,2.523,213.42,6.6,0.6,0.1
3/31/2022,2.571,213.44,4.4,2.9,0.4
4/1/2022,2.825,213.42,0.0,13.0,1.7
4/2/2022,3.017,213.41,1.3,0.0,1.7
4/3/2022,3.108,213.4,2.1,0.0,1.7
4/4/2022,3.092,213.39,3.6,15.7,3.2
4/5/2022,2.944,213.45,8.8,6.2,3.8
4/6/2022,2.812,213.53,9.0,4.3,4.3
4/7/2022,2.744,213.51,8.2,11.1,5.4
4/8/2022,2.785,213.52,5.9,1.2,5.5
4/9/2022,2.831,213.49,4.3,2.7,5.7
4/10/2022,2.843,213.43,4.9,0.0,5.4
4/11/2022,2.781,213.36,8.7,0.0,4.1
4/12/2022,2.555,213.31,15.3,0.0,4.1
4/13/2022,2.238,213.34,16.0,0.4,4.2
4/14/2022,1.984,213.35,14.4,0.0,2.6
4/15/2022,1.976,213.37,8.9,0.0,2.0
4/16/2022,2.089,213.39,9.4,0.0,1.5
4/17/2022,2.107,213.41,10.4,0.0,0.4
4/18/2022,2.017,213.42,12.2,0.0,0.3
4/19/2022,1.958,213.43,10.4,0.0,0.0
4/20/2022,1.932,213.43,10.3,0.0,0.0
4/21/2022,1.878,213.43,9.3,0.0,0.0
4/22/2022,1.751,213.43,11.1,0.0,0.0
4/23/2022,1.688,213.4,13.2,0.0,0.0
4/24/2022,1.642,213.39,11.4,0.6,0.1
4/25/2022,1.655,213.37,9.4,6.8,0.7
4/26/2022,1.646,213.36,9.6,6.7,1.4
4/27/2022,1.623,213.34,10.9,0.0,1.4
4/28/2022,1.558,213.34,10.6,0.0,1.4
4/29/2022,1.481,213.34,9.8,0.0,1.4
4/30/2022,1.446,213.34,9.5,0.0,1.4
5/1/2022,1.369,213.36,11.1,0.0,1.4
5/2/2022,1.321,213.36,13.1,0.0,1.4
5/3/2022,1.215,213.36,12.4,0.0,1.4
5/4/2022,1.102,213.36,12.0,0.0,1.4
5/5/2022,0.982,213.36,13.0,0.0,0.7
5/6/2022,0.933,213.36,14.5,0.0,0.0
5/7/2022,0.820,213.35,14.7,9.8,1.0
5/8/2022,0.702,213.35,13.2,0.0,1.0
5/9/2022,0.545,213.35,16.6,0.0,1.0
5/10/2022,0.217,213.32,20.1,0.0,1.0
5/11/2022,-0.087,213.3,21.1,2.4,1.2
5/12/2022,-0.137,213.26,15.2,0.0,1.2
5/13/2022,-0.067,213.23,14.3,0.0,1.2
5/14/2022,-0.157,213.19,16.0,0.0,1.2
5/15/2022,-0.285,213.2,17.9,0.0,1.2
5/16/2022,-0.451,213.17,17.8,10.2,2.2
